Page location,Page title,Total users,Views,Sessions,url_path
https://otc-cta.gc.ca/eng/enforcement-action/austrian-airlines-ag,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/austrian-airlines-ag
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwY2xjawN_lsJleHRuA2FlbQIxMQBzcnRjBmFwcF9pZBAyMjIwMzkxNzg4MjAwODkyAAEe2JFVIEVQm6oAS7kDMAX7FWvzwWfxxKWNXWk2KQagFTTR437HdEl9RJL_zR4_aem_u7jf4rMXyooCkB4oHk8fXg,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,7.0,10.0,8.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPNDM3NjI2MzE2OTczNzg4AAEesz3YMhcUs7IzTIX7kzl4ec_r8KgmwRANxP1TEYa8KwRRPFmx4eOEIuaOLfw_aem_hrG4Q_g6aUnz0rYHrUqsnA,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,7.0,10.0,8.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/brussel-airlines-nvsa,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/brussel-airlines-nvsa
https://otc-cta.gc.ca/eng/enforcement-action/cathay-pacific-airways-limited,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/cathay-pacific-airways-limited
https://otc-cta.gc.ca/eng/enforcement-action/corsair-corsair-international,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/corsair-corsair-international
https://otc-cta.gc.ca/eng/enforcement-action/cubana-aviacion-sa,Access denied | Canadian Transportation Agency,7.0,6.0,7.0,/enforcement-action/cubana-aviacion-sa
https://otc-cta.gc.ca/eng/enforcement-action/epe-spa-air-algerie-1,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/epe-spa-air-algerie-1
https://otc-cta.gc.ca/eng/enforcement-action/express-aviation-services-inc,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/express-aviation-services-inc
https://otc-cta.gc.ca/eng/enforcement-action/flair-airlines-ltd-26,Flair Airlines Ltd. | Canadian Transportation Agency,7.0,9.0,7.0,/enforcement-action/flair-airlines-ltd-26
https://otc-cta.gc.ca/eng/enforcement-action/flight-shops-inc-dba-flightcentreca,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/flight-shops-inc-dba-flightcentreca
https://otc-cta.gc.ca/eng/enforcement-action/hainan-airlines-company-limited,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/hainan-airlines-company-limited
https://otc-cta.gc.ca/eng/enforcement-action/helijet-international-inc,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/helijet-international-inc
https://otc-cta.gc.ca/eng/enforcement-action/med-jets-sa-cv,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/med-jets-sa-cv
https://otc-cta.gc.ca/eng/enforcement-action/oc-transpo,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/oc-transpo
https://otc-cta.gc.ca/eng/enforcement-action/opsmobil-inc,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/opsmobil-inc
https://otc-cta.gc.ca/eng/enforcement-action/peerless-travel-inc,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/peerless-travel-inc
https://otc-cta.gc.ca/eng/enforcement-action/singapore-airlines-limited,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/enforcement-action/singapore-airlines-limited
https://otc-cta.gc.ca/eng/how-submit-supporting-documents-your-air-travel-complaint,Access denied | Canadian Transportation Agency,7.0,6.0,7.0,/how-submit-supporting-documents-your-air-travel-complaint
https://otc-cta.gc.ca/eng/publication/annual-report-administration-access-information-act-and-privacy-act-2012-2013,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/publication/annual-report-administration-access-information-act-and-privacy-act-2012-2013
https://otc-cta.gc.ca/eng/publication/fractional-ownership-licence-required-agency,Fractional Ownership - Is a licence required from the Agency? | Canadian Transportation Agency,7.0,8.0,8.0,/publication/fractional-ownership-licence-required-agency
https://otc-cta.gc.ca/eng/publications?f%5B0%5D=ds_created%3A%5B2001-01-01T00%3A00%3A00Z%20TO%202002-01-01T00%3A00%3A00Z%5D&page=1,Publications | Canadian Transportation Agency,7.0,7.0,7.0,/publications
https://otc-cta.gc.ca/eng/publications?f%5B0%5D=im_field_publication_type%3A1126&page=23,Publications | Canadian Transportation Agency,7.0,7.0,7.0,/publications
https://otc-cta.gc.ca/eng/publications?f[0]=im_field_publication_type%3A1642,Publications | Canadian Transportation Agency,7.0,7.0,7.0,/publications
https://otc-cta.gc.ca/eng/publications?page=21,Publications | Canadian Transportation Agency,7.0,7.0,7.0,/publications
https://otc-cta.gc.ca/eng/quarterly-financial-report-quarter-ended-december-31-2011-text-version,Access denied | Canadian Transportation Agency,7.0,7.0,7.0,/quarterly-financial-report-quarter-ended-december-31-2011-text-version
https://otc-cta.gc.ca/eng/summaries-enforcement-actions?page=19,Notices of Violations issued by CTA's enforcement officers | Canadian Transportation Agency,7.0,7.0,7.0,/summaries-enforcement-actions
https://otc-cta.gc.ca/eng/summaries-enforcement-actions?page=20,Notices of Violations issued by CTA's enforcement officers | Canadian Transportation Agency,7.0,9.0,7.0,/summaries-enforcement-actions
https://otc-cta.gc.ca/eng/summaries-enforcement-actions?page=21,Notices of Violations issued by CTA's enforcement officers | Canadian Transportation Agency,7.0,7.0,7.0,/summaries-enforcement-actions
https://otc-cta.gc.ca/eng/summaries-enforcement-actions?page=22,Notices of Violations issued by CTA's enforcement officers | Canadian Transportation Agency,7.0,7.0,7.0,/summaries-enforcement-actions
https://otc-cta.gc.ca/eng/summaries-enforcement-actions?page=23,Notices of Violations issued by CTA's enforcement officers | Canadian Transportation Agency,7.0,7.0,7.0,/summaries-enforcement-actions
https://otc-cta.gc.ca/eng/summaries-enforcement-actions?page=27,Notices of Violations issued by CTA's enforcement officers | Canadian Transportation Agency,7.0,7.0,7.0,/summaries-enforcement-actions
https://otc-cta.gc.ca/eng/taxonomy/term/1299,Access denied | Canadian Transportation Agency,7.0,11.0,7.0,/taxonomy/term/1299
https://otc-cta.gc.ca/eng/transfer-and-discontinuance-railway-lines?order=field_railway&sort=asc,Transfer and discontinuance of railway lines | Canadian Transportation Agency,7.0,7.0,7.0,/transfer-and-discontinuance-railway-lines
https://otc-cta.gc.ca/eng/transfer-and-discontinuance-railway-lines?order=field_to_nd&sort=asc,Transfer and discontinuance of railway lines | Canadian Transportation Agency,7.0,8.0,8.0,/transfer-and-discontinuance-railway-lines
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisable=false,Accessible transportation | Canadian Transportation Agency,6.0,6.0,6.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation-news?page=2,Accessible transportation news | Canadian Transportation Agency,6.0,6.0,7.0,/accessible-transportation-news
https://otc-cta.gc.ca/eng/accessible-transportation-persons-disabilities-regulations?lid=k6wnatw0fo78,Accessible Transportation for Persons with Disabilities Regulations | Canadian Transportation Agency,6.0,6.0,6.0,/accessible-transportation-persons-disabilities-regulations
https://otc-cta.gc.ca/eng/accessible-transportation-persons-disabilities-regulations?lid=qatb5q3k4ssh,Accessible Transportation for Persons with Disabilities Regulations | Canadian Transportation Agency,6.0,6.0,6.0,/accessible-transportation-persons-disabilities-regulations
https://otc-cta.gc.ca/eng/agency-decisions-increase-rights-and-remedies-passengers-travelling-air-canada-westjet-and-air-trans,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/agency-decisions-increase-rights-and-remedies-passengers-travelling-air-canada-westjet-and-air-trans
https://otc-cta.gc.ca/eng/air-passenger-protection-regulations-highlights?fbclid=IwZXh0bgNhZW0CMTEAAR7Rxww_EqgwerMvPb7HfbokRbI6Hj-YXFdPOOvMUR_IRl5fMUQvyH4dB5KcZA_aem_f_C43VizfqS8GfS2DD4H9w,Air Passenger Protection Regulations Highlights | Canadian Transportation Agency,6.0,7.0,6.0,/air-passenger-protection-regulations-highlights
https://otc-cta.gc.ca/eng/consultation/accessible-transportation-consultation?order=field_submitted_comments&sort=desc,Accessible transportation regulations | Canadian Transportation Agency,6.0,6.0,6.0,/consultation/accessible-transportation-consultation
https://otc-cta.gc.ca/eng/consultation/consultation-requirement-hold-a-licence?order=field_submitted_comments&sort=asc,Consultation on the requirement to hold a licence | Canadian Transportation Agency,6.0,6.0,6.0,/consultation/consultation-requirement-hold-a-licence
https://otc-cta.gc.ca/eng/consultation-paper-phase-ii-accessible-transportation-persons-with-disabilities-regulations-american?destination=node/569095,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/consultation-paper-phase-ii-accessible-transportation-persons-with-disabilities-regulations-american
https://otc-cta.gc.ca/eng/content/canadian-transportation-agency-issues-determination-air-transat-inquiry-air-carrier-pay,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/content/canadian-transportation-agency-issues-determination-air-transat-inquiry-air-carrier-pay
https://otc-cta.gc.ca/eng/content/how-and-when-will-canadian-transportation-agency-develop-new-air-traveller-rights,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/content/how-and-when-will-canadian-transportation-agency-develop-new-air-traveller-rights
https://otc-cta.gc.ca/eng/content/new-accessibility-standard-self-service-kiosks-air-ferry-and-train-terminals,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/content/new-accessibility-standard-self-service-kiosks-air-ferry-and-train-terminals
https://otc-cta.gc.ca/eng/content/new-legal-secretariat-and-registrar-services-branch,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/content/new-legal-secretariat-and-registrar-services-branch
https://otc-cta.gc.ca/eng/content/notice-parties-involved-adjudication-process,Access denied | Canadian Transportation Agency,6.0,5.0,6.0,/content/notice-parties-involved-adjudication-process
https://otc-cta.gc.ca/eng/does-your-air-carrier-have-a-permit-for-your-international-flight,Access denied | Canadian Transportation Agency,6.0,5.0,6.0,/does-your-air-carrier-have-a-permit-for-your-international-flight
https://otc-cta.gc.ca/eng/enforcement-action/aerovias-mexico-sa-cv-aeromexico,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/aerovias-mexico-sa-cv-aeromexico
https://otc-cta.gc.ca/eng/enforcement-action/air-china-limited,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/air-china-limited
https://otc-cta.gc.ca/eng/enforcement-action/air-north-charter-training-ltd,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/air-north-charter-training-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?brid=150FoGN4PTSW4oatbibaRw,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,6.0,9.0,9.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwZnRzaAOAMfZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeoYfZZToo8B-qlKCY6Bx_TZxfRa-lLU5sE9XtkEKRR0pYyjQ46aE2DrsrNrc_aem_PxjpYdIV28QbOCjTdrmxjg,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,6.0,8.0,6.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwZnRzaAOARIFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeW2DZWcXt4QJLCR5pOol4SmZqmfL3uDNiGPvfyFU4vYiVyNVoSNXupYe9bb8_aem_LjazfSxjBXnEX22dCHMyHQ,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,6.0,11.0,8.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwZnRzaAOD-D1leHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeczrioky-_g4bzsAu6SDFmAGYFuIJ_223L5YSrlFPUfgVfDrEca-A9-zAhH4_aem_39R_uU1dEcbndFr6cUkqew,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,6.0,10.0,9.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPNDM3NjI2MzE2OTczNzg4AAEehZheACnbZyWH1cx63AB6P66KvqnB_Gnn_tsHgnIi5oonYfJrQZsPd00QoPY_aem_O1GSF1B_R9-eotWfMz99gg,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,6.0,8.0,6.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/compania-ejecutiva-sa-cv-dba-firstjet-0,Access denied | Canadian Transportation Agency,6.0,7.0,6.0,/enforcement-action/compania-ejecutiva-sa-cv-dba-firstjet-0
https://otc-cta.gc.ca/eng/enforcement-action/condor-flugdienst-gmbh,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/condor-flugdienst-gmbh
https://otc-cta.gc.ca/eng/enforcement-action/egyptair,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/egyptair
https://otc-cta.gc.ca/eng/enforcement-action/eid-air-aviation-inc,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/eid-air-aviation-inc
https://otc-cta.gc.ca/eng/enforcement-action/expedia-canada-corporation,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/expedia-canada-corporation
https://otc-cta.gc.ca/eng/enforcement-action/flygta-inc-0,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/flygta-inc-0
https://otc-cta.gc.ca/eng/enforcement-action/haiti-charter-0,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/haiti-charter-0
https://otc-cta.gc.ca/eng/enforcement-action/handa-travel-services-limited-0,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/handa-travel-services-limited-0
https://otc-cta.gc.ca/eng/enforcement-action/jazz-aviation-lp-represented-its-general-partner-aviation-general-partner-inc,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/jazz-aviation-lp-represented-its-general-partner-aviation-general-partner-inc
https://otc-cta.gc.ca/eng/enforcement-action/koninklijke-luchtvaart-maatschappij-nv-klm-royal-dutch-airlines,Access denied | Canadian Transportation Agency,6.0,7.0,7.0,/enforcement-action/koninklijke-luchtvaart-maatschappij-nv-klm-royal-dutch-airlines
https://otc-cta.gc.ca/eng/enforcement-action/philippine-airlines-inc,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/philippine-airlines-inc
https://otc-cta.gc.ca/eng/enforcement-action/scandinavian-airlines-system-sas,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/scandinavian-airlines-system-sas
https://otc-cta.gc.ca/eng/enforcement-action/skyservice-business-aviation-inc-skyservice-aviation-daffaires-inc,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/skyservice-business-aviation-inc-skyservice-aviation-daffaires-inc
https://otc-cta.gc.ca/eng/enforcement-action/sp-aviation-goodjet,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/sp-aviation-goodjet
https://otc-cta.gc.ca/eng/enforcement-action/united-airlines-inc-5,"United Airlines, Inc | Canadian Transportation Agency",6.0,6.0,6.0,/enforcement-action/united-airlines-inc-5
https://otc-cta.gc.ca/eng/enforcement-action/webjet-marketing-north-america-llc,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/enforcement-action/webjet-marketing-north-america-llc
https://otc-cta.gc.ca/eng/forward-regulatory-plan-2020-2022?destination=node/569537,Access denied | Canadian Transportation Agency,6.0,6.0,6.0,/forward-regulatory-plan-2020-2022
